OBJECTID,FID_1,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDa,Creator,EditDate,Editor,SHAPE_Le_1,Shape_Length,Shape_Area,FID,Site_Name,Site_Score,Site_EPA_I,SEMS_ID,Region_ID,State_1,City_1,County_1,Status_1,Latitude,Longitude,Proposed_D,Listing_Da,Constructi,Construc_1,NOID_Date,Deletion_D,Site_Listi,Site_Progr,Proposed_F,Listing_FR,NOID_FR_No,Deletion_F,Restoratio,Site_has_h,x,y,Status_2,BUFF_DIST,ORIG_FID
248,5286,10003111,PHILADELPHIA HOUSE OF CORRECTION,8001 STATE ROAD,PHILADELPHIA,PA,19136,-999,(215) 685-8221,LOCAL,CLOSED,178,PHILADELPHIA,42101,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.inquirer.com/philly/news/pennsylvania/philadelphia/house-of-correction-closing-department-of-prisons-20180418.html,4/17/2018 0:00:00,IMAGERY/OTHER,1/30/2020 0:00:00,http://www.phila.gov/PRISONS/Pages/default.aspx,MEDIUM,1694,0.012056152006000,{038EDE92-CAEC-44E7-B4D3-3B2AAFB63F61},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1516.267122992147961,0.012056152006038,0.000003155748939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,5304,10003112,RIVERSIDE CORRECTIONAL FACILITY,8151 STATE ROAD,PHILADELPHIA,PA,19136,-999,(215) 685-8956,LOCAL,OPEN,461,PHILADELPHIA,42101,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.phila.gov/PRISONS/Pages/default.aspx, http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/County-Prison-Contact-Info.aspx",4/17/2018 0:00:00,IMAGERY/OTHER,1/30/2020 0:00:00,http://www.phila.gov/PRISONS/Pages/default.aspx,CLOSE,824,0.004567922149450,{0637C4BC-0B7C-4EC7-A839-2B2D0F5EFEA8},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,568.998355678197072,0.004567922149449,0.000001153771175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,5313,10003115,PHILADELPHIA INDUSTRIAL CORRECTIONAL CENTER,8301 STATE RD,PHILADELPHIA,PA,19136,2914,(215) 685-7100,LOCAL,OPEN,974,PHILADELPHIA,42101,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.phila.gov/PRISONS/Pages/default.aspx, http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/County-Prison-Contact-Info.aspx",4/17/2018 0:00:00,IMAGERY/OTHER,1/30/2020 0:00:00,http://www.phila.gov/PRISONS/Pages/default.aspx,CLOSE,1230,0.009921197933070,{659C5C47-1BEE-4195-A0EF-54678107D583},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1261.534078436905020,0.009921197933066,0.000003443487634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,5324,10005162,WEXFORD COUNTY JAIL,1015 LINCOLN STREET,CADILLAC,MI,49601,-999,(231) 779-9217,COUNTY,OPEN,-999,WEXFORD,26165,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.prisontalk.com/forums/showthread.php?t=119127,2/15/2016 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,http://wexfordsheriff.org/divisions-staff/corrections,NOT AVAILABLE,32,0.002848515358670,{2878B282-C833-4405-8E69-021B5650AE86},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,370.438984916605079,0.002848515358673,0.000000305583149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,5354,10003849,ACADEMY HALL RESTRICTED CUSTODY CENTER,818 S PARK ST,KALAMAZOO,MI,49001,-999,NOT AVAILABLE,STATE,CLOSED,0,KALAMAZOO,26077,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.michigan.gov/dhs/0,1607,7-124-5452_34044_34049-107658--,00.html, http://www.mlive.com/news/kalamazoo/index.ssf/2010/01/halfway_house_closes_academy_h.html",1/15/2010 0:00:00,UNVERIFIED,12/20/2019 0:00:00,NOT AVAILABLE,JUVENILE,-999,0.001188184821560,{7CED45C0-89A8-4C91-8169-2CDA3B55D07C},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,146.087231407069964,0.001188184821558,0.000000073517859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,5356,10000815,SANTA CRUZ COUNTY JUVENILE HALL,3650 GRAHAM HILL RD,FELTON,CA,95018,-999,(831) 454-3800,COUNTY,OPEN,18,SANTA CRUZ,06087,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.santa-cruz.ca.us/Departments/ProbationDepartment/Reports.aspx,2/16/2018 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,http://www.co.santa-cruz.ca.us/Departments/ProbationDepartment/Divisions.aspx,JUVENILE,42,0.003458521668700,{8E4BE1A4-0460-4785-91FD-3B0BD7203B3A},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,417.170850690694238,0.003458521668702,0.000000472912774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,5410,10002395,CENTRAL DETENTION FACILITY,1901 D ST SE,WASHINGTON,DC,20003,-999,(202) 698-4932,STATE,OPEN,1358,DISTRICT OF COLUMBIA,11001,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.dc.gov/page/inmate-demographics-and-statistics,10/27/2017 0:00:00,IMAGERY/OTHER,12/31/2019 0:00:00,https://doc.dc.gov/page/doc-frequently-asked-questions,NOT AVAILABLE,2164,0.004200833299380,{C731AB5D-88BD-4866-BF46-EACB682CFB5E},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,525.470670937841987,0.004200833299384,0.000001168976322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,5416,10002396,CORRECTIONAL TREATMENT FACILITY,1901 E ST SE,WASHINGTON,DC,20003,-999,(202) 790-6601,STATE,OPEN,676,DISTRICT OF COLUMBIA,11001,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.dc.gov/page/inmate-demographics-and-statistics,10/27/2017 0:00:00,IMAGERY/OTHER,12/31/2019 0:00:00,https://doc.dc.gov/page/doc-frequently-asked-questions,MEDIUM,1500,0.006333262729380,{80F4A133-8EF2-4219-8CA7-A93E8B9C84BC},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,795.153578469289641,0.006333262729385,0.000001952639356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,5422,10000704,MORRIS COMMUNITY CORRECTIONS CENTER,300 WATER ST,DOVER,DE,19904,-999,(302) 739-4758,STATE,OPEN,135,KENT,10001,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.delaware.gov/assets/documents/annual_report/DOC_2018AnnualReport.pdf,10/31/2017 0:00:00,IMAGERY/OTHER,12/31/2019 0:00:00,https://doc.delaware.gov/views/facilities.blade.shtml,NOT AVAILABLE,150,0.002659169922050,{4B1AFDEA-E471-4FF5-A6E2-C4ACC7DFB6A2},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,332.591335564326016,0.002659169922049,0.000000312653246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,5428,10000699,HOWARD R YOUNG CORRECTIONAL INSTITUTION,1301 E 12TH ST,WILMINGTON,DE,19802,-999,(302) 429-7700,STATE,OPEN,1658,NEW CASTLE,10003,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.delaware.gov/assets/documents/annual_report/DOC_2018AnnualReport.pdf,10/31/2017 0:00:00,IMAGERY/OTHER,12/31/2019 0:00:00,https://doc.delaware.gov/views/facilities.blade.shtml,MAXIMUM,1180,0.010097777987300,{B1ADA81B-AA87-4402-833A-ABBBF4E8AF4E},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1210.134931859431845,0.010097777987296,0.000003894394858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,5457,10005300,STANISLAUS COUNTY MEN'S JAIL,1115 H STREET,MODESTO,CA,95354,-999,(209) 491-8727,COUNTY,OPEN,376,STANISLAUS,06099,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.scsdonline.com/ad/detention-facilities.html,2/16/2018 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,https://www.scsdonline.com/ad/detention-facilities.html,NOT AVAILABLE,-999,0.002102545401850,{C4BAF4EF-B086-4EE1-9D1F-016B2A1AF697},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,259.903033566863030,0.002102545401855,0.000000170675580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,5458,10002260,BAYLOR WOMEN'S CORRECTIONAL INSTITUTION,660 BAYLOR BLVD,NEW CASTLE,DE,19720,-999,(302) 577-3004,STATE,OPEN,394,NEW CASTLE,10003,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.delaware.gov/assets/documents/annual_report/DOC_2018AnnualReport.pdf,10/31/2017 0:00:00,IMAGERY/OTHER,12/31/2019 0:00:00,https://doc.delaware.gov/views/facilities.blade.shtml,MAXIMUM,320,0.007892422973360,{A1EA26DD-8DD8-45E9-ADF4-97DAACF55044},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1005.263642967682472,0.007892422973364,0.000003391121434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,5478,10001101,MARION COUNTY JAIL,217 ADAMS ST,FAIRMONT,WV,26554,-999,(304) 367-5377,COUNTY,OPEN,0,MARION,54049,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.marioncountywv.com/departments/sheriff_law_office/index.php,3/20/2017 0:00:00,IMAGERY/OTHER,3/3/2020 0:00:00,http://www.marioncountywv.com/departments/sheriff_law_office/information/index.php,NOT AVAILABLE,-999,0.001704165531370,{482E6168-D5B5-439F-B733-990E1BD30E73},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,213.331187246296679,0.001704165531370,0.000000175309248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,5481,10000806,USP ATWATER,1 FEDERAL WAY,ATWATER,CA,95301,-999,(209) 386-0257,FEDERAL,OPEN,1104,MERCED,06047,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2/16/2016 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,https://www.bop.gov/locations/,MAXIMUM,880,0.017073801116700,{62CE7111-CD81-4E12-843E-77C57FA0B119},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,2092.866241911603993,0.017073801116737,0.000016276016948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,5493,10006387,HAZEL D. PLANT WOMENS TREATMENT FACILITY,620 BAYLOR BOULEVARD,NEW CASTLE,DE,19720,1140,(302) 777-6800,STATE,OPEN,92,NEW CASTLE,10003,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.delaware.gov/assets/documents/annual_report/DOC_2018AnnualReport.pdf,10/31/2017 0:00:00,IMAGERY/OTHER,12/31/2019 0:00:00,https://doc.delaware.gov/views/facilities.blade.shtml,NOT AVAILABLE,96,0.002568257443850,{0C996060-892C-4357-871B-57171DD51C78},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,316.605731372229684,0.002568257443849,0.000000272897758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,5572,10004832,JOHNSON COUNTY CENTRAL BOOKING,101 NORTH KANSAS AVENUE,OLATHE,KS,66061,-999,(913) 715-0720,COUNTY,OPEN,-999,JOHNSON,20091,USA,922140,CORRECTIONAL INSTITUTIONS,http://jocosheriff.org/detention/central-booking-facility,3/12/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,http://www.jocosheriff.org/,NOT AVAILABLE,-999,0.003862311543130,{52386C07-46AC-4D98-9D76-B0C29D03BEE7},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,492.755664087831747,0.003862311543128,0.000000695862459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,5577,10001827,JOHNSON COUNTY JUVENILE DETENTION CENTER,915 WEST SPRUCE STREET,OLATHE,KS,66061,-999,(913) 715-7200,COUNTY,OPEN,-999,JOHNSON,20091,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.jocogov.org/dept/corrections/juvenile-services/juvenile-detention-center,3/12/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,https://www.jocogov.org/dept/corrections/home,JUVENILE,69,0.003203328749670,{D0C5969C-BB04-41EF-ADE4-5B68282366CB},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,391.637725364933942,0.003203328749670,0.000000523675602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,5658,10004542,GLYNN COUNTY DETENTION CENTER,100 SULPHUR SPRINGS RD,BRUNSWICK,GA,31520,-999,(912) 554-7600,COUNTY,OPEN,413,GLYNN,13127,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.glynncountysheriff.org/Default.aspx,2/23/2018 0:00:00,IMAGERY/OTHER,11/5/2019 0:00:00,http://www.glynncountysheriff.org/Default.aspx,NOT AVAILABLE,612,0.007093727093080,{AF78EE01-3612-435E-AEE7-D18173E4542A},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,855.383994894264902,0.007093727093083,0.000002352437626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,5681,10002149,MITCHELL COUNTY CORRECTIONAL INSTITUTE,4838 STATE HWY 37 E,CAMILLA,GA,31730,-999,(229) 336-2045,COUNTY,OPEN,144,MITCHELL,13205,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dcor.state.ga.us/Research/Monthly, http://www.mitchellcountyga.net/correctionalinstitute.html",2/1/2018 0:00:00,IMAGERY/OTHER,11/5/2019 0:00:00,http://www.mitchellcountyga.net/correctionalinstitute.html,MEDIUM,159,0.003873877355260,{0B795B23-0F1D-4A65-BCF2-8BAE4DB46405},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,475.900841051568079,0.003873877355255,0.000000610418869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,5729,10003025,TODD COUNTY JAIL,115 3RD STREET SOUTH,LONG PRAIRIE,MN,56347,-999,(320) 732-2157,COUNTY,OPEN,31,TODD,27153,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.todd.mn.us/divisions/public-safety/sheriff/#1523472125129-16c86ece-6ef6e2a3-6fff,3/23/2018 0:00:00,IMAGERY/OTHER,1/2/2020 0:00:00,http://www.co.todd.mn.us/departments/sheriff/sheriff_frontpage_panel,NOT AVAILABLE,52,0.003263320854810,{7A0B5A21-F498-432D-A76F-2BC3F7BD2EF5},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,446.473181400533520,0.003263320854808,0.000000394052306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,5747,10000347,ESCAMBIA REGIONAL JUVENILE DETENTION CENTER,1800 ST. MARY AVE,PENSACOLA,FL,32501,-999,(850) 595-8820,STATE,OPEN,-999,ESCAMBIA,12033,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.djj.state.fl.us/programs-facilities/detention-centers,11/6/2017 0:00:00,IMAGERY/OTHER,12/12/2019 0:00:00,http://www.djj.state.fl.us/programs-facilities/detention-centers,JUVENILE,50,0.004876794686350,{31975FD4-1C55-4A0F-9CB9-F9BBBF20BD46},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,577.092115852049005,0.004876794686351,0.000001115128547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,5760,10001536,ROBERT PRESLEY DETENTION CENTER,4000 ORANGE STREET,RIVERSIDE,CA,92501,-999,(951) 955-4500,COUNTY,OPEN,711,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2/12/2018 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,http://www.riversidesheriff.org/corrections/,NOT AVAILABLE,-999,0.002299336861920,{A7C10415-8F7B-44C0-96FB-14F0666747DD},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,274.862066629438061,0.002299336861917,0.000000330278941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,5771,10004571,DUVAL REGIONAL JUVENILE DETENTION CENTER,1241 EAST 8TH STREET,JACKSONVILLE,FL,32206,4099,(904) 798-4820,STATE,OPEN,102,DUVAL,12031,USA,922140,CORRECTIONAL INSTITUTIONS,"https://nces.ed.gov/ccd/schoolsearch/, http://www.djj.state.fl.us/programs-facilities/detention-centers",12/12/2019 0:00:00,IMAGERY/OTHER,12/12/2019 0:00:00,http://www.djj.state.fl.us/programs-facilities/detention-centers,JUVENILE,100,0.006244368354460,{A7F1FB43-E0FB-4BDE-9EB4-54C202619DFD},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,752.915546702115194,0.006244368354462,0.000001464153374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,5847,10005883,MADISON COUNTY JAIL,124 NORTH MAIN STREET,FREDERICKTOWN,MO,63645,-999,(573) 783-2595,COUNTY,OPEN,-999,MADISON,29123,USA,922140,CORRECTIONAL INSTITUTIONS,http://madisoncountymo.us/officeindex.html,1/31/2020 0:00:00,IMAGERY/OTHER,1/31/2020 0:00:00,https://www.facebook.com/madisoncountysheriffsoffice/,NOT AVAILABLE,34,0.001837345508920,{3F4C66C6-1C97-4136-8C83-409D754B497E},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,226.140827781002258,0.001837345508922,0.000000151526850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,5848,10005874,MARIES COUNTY JAIL,211 4TH STREET,VIENNA,MO,65582,-999,(573) 422-3381,COUNTY,OPEN,-999,MARIES,29125,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mariesco.org/files/125056014.htm,1/31/2020 0:00:00,IMAGERY/OTHER,1/31/2020 0:00:00,https://www.facebook.com/mariescountysheriffchrisheitman/,NOT AVAILABLE,20,0.001324884000040,{2100101F-AD82-4238-A5BE-3B1E661651F9},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,165.181599993258715,0.001324884000041,0.000000072121861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,5937,10005556,LOWNDES COUNTY ADULT DETENTION CENTER,527 MARTIN LUTHER KING JUNIOR DRIVE,COLUMBUS,MS,39701,-999,(662) 329-5816,COUNTY,OPEN,-999,LOWNDES,28087,USA,922140,CORRECTIONAL INSTITUTIONS,http://sheriff.lowndescountyms.com/,3/28/2018 0:00:00,IMAGERY/OTHER,1/7/2020 0:00:00,http://sheriff.lowndescountyms.com/,MAXIMUM,288,0.006570401884810,{43E24C66-D1DE-4429-8B25-BA2D25E29D86},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,811.687011493676323,0.006570401884807,0.000001422779835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,5938,10005555,LOWNDES COUNTY JUVENILE DETENTION CENTER,1602 COLLEGE STREET,COLUMBUS,MS,39701,-999,(662) 245-4622,COUNTY,OPEN,14,LOWNDES,28087,USA,922140,CORRECTIONAL INSTITUTIONS,http://sheriff.lowndescountyms.com/,3/28/2018 0:00:00,IMAGERY/OTHER,1/7/2020 0:00:00,https://www.facebook.com/pages/Lowndes-County-Juvenile-Detention/166506643364823,JUVENILE,25,0.002586005126290,{ED55E1E9-F007-48AA-9E4B-3581B4F3CB22},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,308.929791477982519,0.002586005126293,0.000000329977070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,5970,10001815,FLOWOOD COMMUNITY WORK CENTER,1632 HWY 80 W,FLOWOOD,MS,39232,-999,(601) 936-7213,STATE,OPEN,235,RANKIN,28121,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mdoc.ms.gov/Community-Corrections/Pages/Restitution-Centers-List.aspx,12/6/2015 0:00:00,IMAGERY/OTHER,1/7/2020 0:00:00,https://www.mdoc.ms.gov/Community-Corrections/Pages/Restitution-Centers-List.aspx,MINIMUM,260,0.003900862007570,{6B6944E7-24A2-4C11-8850-1A08E3C77B7B},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,462.951534035554289,0.003900862007567,0.000000860593296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,6037,10002203,VAN CISE-SIMONET DETENTION CENTER,490 W COLFAX AVENUE,DENVER,CO,80204,-999,(720) 337-0400,COUNTY,OPEN,-999,DENVER,08031,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.denvergov.org/content/denvergov/en/sheriff-department.html,2/19/2018 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,https://www.denvergov.org/content/denvergov/en/sheriff/contact.html,MINIMUM,-999,0.003690417415930,{263579C4-94D9-4CCB-BCD7-1655FF04E829},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,490.179213007369185,0.003690417415928,0.000000781493447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,6069,10006715,LAKE COUNTY JAIL,505 HARRISON AVENUE,LEADVILLE,CO,80461,-999,(719) 486-4127,COUNTY,OPEN,-999,LAKE,08065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lakecountyco.com/sheriff/,2/20/2018 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,http://www.lakecountyco.com/sheriff/,NOT AVAILABLE,-999,0.001802259657430,{91F1829B-84CA-4A11-A6DB-9A8E7C943143},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,228.084066390000572,0.001802259657430,0.000000140560746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,6123,10004862,ALLEN COUNTY JAIL,1 NORTH WASHINGTON STREET,IOLA,KS,66749,-999,(620) 365-1400,COUNTY,OPEN,-999,ALLEN,20001,USA,922140,CORRECTIONAL INSTITUTIONS,http://allencosheriff.org/,3/7/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,http://allencosheriff.org/,NOT AVAILABLE,79,0.001681426449670,{44575958-4CB6-4FE8-B9C9-2F56DFD900AD},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,210.648903340523958,0.001681426449674,0.000000149071946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,6136,10004808,THOMAS COUNTY JAIL,225 NORTH COURT AVENUE,COLBY,KS,67701,-999,(785) 460-4460,COUNTY,OPEN,15,THOMAS,20193,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.thomascountysheriffsoffice.com/index.php/jail,3/13/2018 0:00:00,IMAGERY/OTHER,12/11/2019 0:00:00,http://thomascountysheriffsoffice.com/index.php,NOT AVAILABLE,-999,0.001957419014020,{E3DB7B59-8E1A-4201-A8A8-B1F3667F13DE},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,245.358499584820464,0.001957419014016,0.000000117293055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,6192,10002869,KEGANS STATE JAIL,707 TOP ST,HOUSTON,TX,77002,-999,(713) 224-6584,STATE,NOT AVAILABLE,0,HARRIS,48201,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.texastribune.org/library/data/texas-prisons/units/kegans/, http://www.tdcj.state.tx.us/unit_directory/index.html",9/15/2016 0:00:00,IMAGERY/OTHER,2/21/2020 0:00:00,http://www.tdcj.state.tx.us/unit_directory/index.html,MEDIUM,667,0.002954952868740,{8D65A39B-2911-4BD4-AA29-4CEBECF70402},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,352.249517240858381,0.002954952868737,0.000000543153201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,6196,10000590,PUEBLO COUNTY DETENTION CENTER,909 COURT ST,PUEBLO,CO,81003,-999,(719) 583-6125,COUNTY,OPEN,545,PUEBLO,08101,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sheriff.co.pueblo.co.us/31/Detention-Center,2/20/2018 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,https://www.sheriff.co.pueblo.co.us/31/Detention-Center,MAXIMUM,780,0.003761933437110,{B05BB763-2E99-4938-AD32-ED69E2417081},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,474.158247003825807,0.002213547640840,0.000000229068324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,6231,10002750,HENRY WADE JUVENILE JUSTICE CENTER,2600 LONE STAR DR,DALLAS,TX,75212,-999,(214) 698-2200,COUNTY,OPEN,295,DALLAS,48113,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.dallascounty.org/departments/juvenile/mcneil.php,4/26/2018 0:00:00,IMAGERY/OTHER,2/20/2020 0:00:00,https://www.dallascounty.org/departments/juvenile/mcneil.php,JUVENILE,322,0.007713930800380,{73DBD466-2A14-4231-9AD9-B506C63AE12C},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,921.928418072925069,0.007713930800383,0.000002553418886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,6233,10006720,ESCAMBIA COUNTY WORK RELEASE FACILITY,1211 W. FAIRFIELD DR,PENSACOLA,FL,32501,-999,(850) 595-4419,COUNTY,OPEN,267,ESCAMBIA,12033,USA,922140,CORRECTIONAL INSTITUTIONS,https://myescambia.com/our-services/corrections,2/20/2018 0:00:00,IMAGERY/OTHER,12/12/2019 0:00:00,https://myescambia.com/our-services/corrections,NOT AVAILABLE,-999,0.002662127271770,{60A428AF-3790-4CC4-8E34-2B2D38E415C3},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,317.270586054185515,0.002662127271766,0.000000422598315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,6265,10002794,ECTOR COUNTY YOUTH CENTER,1401 E YUKON RD,ODESSA,TX,79762,-999,(432) 362-6356,COUNTY,OPEN,-999,ECTOR,48135,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.ector.tx.us/page/ector.Juvenile,4/26/2018 0:00:00,IMAGERY/OTHER,2/14/2020 0:00:00,http://www.co.ector.tx.us/page/ector.Juvenile,JUVENILE,21,0.005239612498860,{C639CB5E-DF62-414A-9460-8C398DB6BCF7},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,631.656217135024576,0.005239612498862,0.000000840195222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
