OBJECTID,FID_1,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDa,Creator,EditDate,Editor,SHAPE_Le_1,Shape_Length,Shape_Area,FID,Site_Name,Site_Score,Site_EPA_I,SEMS_ID,Region_ID,State_1,City_1,County_1,Status_1,Latitude,Longitude,Proposed_D,Listing_Da,Constructi,Construc_1,NOID_Date,Deletion_D,Site_Listi,Site_Progr,Proposed_F,Listing_FR,NOID_FR_No,Deletion_F,Restoratio,Site_has_h,x,y,Status_2,BUFF_DIST,ORIG_FID
440,4021,10001485,SUSQUEHANNA COUNTY CORRECTIONAL FACILITY,137 ELLSWORTH DR,MONTROSE,PA,18801,8912,(570) 278-7166,COUNTY,OPEN,67,SUSQUEHANNA,42115,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/County-Prison-Contact-Info.aspx,4/18/2018 0:00:00,IMAGERY/OTHER,1/31/2020 0:00:00,http://www.susqco.com/Dept/Corrections/Pages/default.aspx,NOT AVAILABLE,111,0.003855011880050,{49F70874-731E-4823-82D8-F021B9D76C03},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,469.749975311694357,0.003855011880053,0.000000517948931,440,Monsanto Chemical Co. (Soda Springs Plant),54.77,IDD081830994,1000213,10,Idaho,Soda Springs,Caribou,NPL Site,42.687030999999998,-111.587800000000001,5/5/1989 0:00:00,8/30/1990,9/20/2000,721,NA,NA,<a href=""https://semspub.epa.gov/src/document/10/501000190"" target=""_blank"">IDD081830994 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1000213"" target=""_blank"">Monsanto Chemical Co. (Soda Springs Plant)</a>,<a href=""https://semspub.epa.gov/src/document/11/189649"" target=""_blank"">05/05/1989 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>,NA,NA,NA,No,-12421897.074699999764562,5264455.452879999764264,Active,3.000000000000000,441
441,4022,10005226,MONTOUR COUNTY PRISON,117 CHURCH ST,DANVILLE,PA,17821,1907,(570) 271-3039,COUNTY,OPEN,25,MONTOUR,42093,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/Inspection-Schedule,-Statistics-And-General-Info.aspx, http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/County-Prison-Contact-Info.aspx",4/18/2018 0:00:00,IMAGERY/OTHER,1/29/2020 0:00:00,http://www.montourco.org/pages/montourcountyprison.aspx,NOT AVAILABLE,46,0.001192202137010,{2E8C361C-E685-443C-A473-D833F580C8EE},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,150.781681469733769,0.001192202137011,0.000000058461736,441,Kerr-McGee Chemical Corp. (Soda Springs Plant),51.91,IDD041310707,1000190,10,Idaho,Soda Springs,Caribou,NPL Site,42.687218999999999,-111.573599999999999,5/5/1989 0:00:00,10/4/1989,9/26/2001,786,NA,NA,<a href=""https://semspub.epa.gov/src/document/10/501000191"" target=""_blank"">IDD041310707 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1000190"" target=""_blank"">Kerr-McGee Chemical Corp. (Soda Springs Plant)</a>,<a href=""https://semspub.epa.gov/src/document/11/189649"" target=""_blank"">05/05/1989 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>,NA,NA,NA,No,-12420316.337999999523163,5264483.923840000294149,Active,3.000000000000000,442
442,4028,10002024,NMJC LEECH LAKE SATTELITE HOME,222 CEDAR AVENUE NORTHWEST,CASS LAKE,MN,56633,-999,(218) 751-3196,LOCAL,OPEN,-999,CASS,27021,USA,922140,CORRECTIONAL INSTITUTIONS,https://licensinglookup.dhs.state.mn.us/Details.aspx?l=1037121,3/23/2018 0:00:00,IMAGERY/OTHER,1/2/2020 0:00:00,http://www.nmjconline.org/satellite.php,JUVENILE,5,0.000869007646224,{2BD84BAD-F417-46D2-9256-7DBBF45EA8C7},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,115.282096609925034,0.000869007646224,0.000000045381052,442,Fort Riley,33.79,KS6214020756,700743,7,Kansas,Junction City,"Geary, Riley",NPL Site,39.166668999999999,-96.750000000000000,7/14/1989 0:00:00,8/30/1990,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/07/30296136"" target=""_blank"">KS6214020756 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700743"" target=""_blank"">Fort Riley</a>,<a href=""https://semspub.epa.gov/src/document/11/189650"" target=""_blank"">07/14/1989 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>,NA,NA,NA,No,-10770160.734200000762939,4745573.673430000431836,Active,3.000000000000000,443
443,4033,10006566,MADISON COUNTY COMMUNITY WORK CENTER,140 CORRECTIONS DRIVE,CANTON,MS,39046,-999,(601) 859-7711,STATE,CLOSED,62,MADISON,28089,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mdoc.ms.gov/Community-Corrections/Pages/Community-Work-Centers-List.aspx,11/30/2017 0:00:00,IMAGERY/OTHER,1/7/2020 0:00:00,https://www.mdoc.ms.gov/Community-Corrections/Pages/Community-Work-Centers-List.aspx,MINIMUM,62,0.004300597539320,{2E75AACB-744C-4384-982C-FC6EE37910FA},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,537.098949347948292,0.004300597539322,0.000001120726473,443,"Acme Solvents Reclaiming, Inc. (Morristown Plant)",31.98,ILD053219259,500357,5,Illinois,Morristown,Winnebago,NPL Site,42.157699999999998,-89.045500000000004,12/30/1982 0:00:00,9/8/1983,7/13/1998,517,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633456"" target=""_blank"">ILD053219259 (PDF)</a>,"<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500357"" target=""_blank"">Acme Solvents Reclaiming, Inc. (Morristown Plant)</a>",<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-9912499.717429999262094,5184631.489179999567568,Active,3.000000000000000,444
444,4046,10005349,JAMES A MUSICK FACILITY,13502 MUSICK RD,IRVINE,CA,92618,-999,(714) 935-6940,COUNTY,OPEN,614,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://www.ocsd.org/divisions/custody",2/12/2018 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,https://www.ice.gov/detention-facility/james-musick-facility,MINIMUM,1322,0.010511917457900,{F278B64F-8BAE-4DB2-8EAC-A13D7D2B5A4F},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1266.488724796609858,0.010511917457948,0.000003058206955,444,Byron Salvage Yard,33.93,ILD010236230,500261,5,Illinois,Byron,Ogle,NPL Site,42.081668999999998,-89.295831000000007,12/30/1982 0:00:00,9/8/1983,9/16/2003,867,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633458"" target=""_blank"">ILD010236230 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500261"" target=""_blank"">Byron Salvage Yard</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-9940366.436879999935627,5173220.925540000200272,Active,3.000000000000000,445
445,4050,10002255,LAKE COUNTY COMMUNITY BASED CORRECTIONS,15 S MARTIN LUTHER KING JR AVE,WAUKEGAN,IL,60085,-999,(847) 377-4188,COUNTY,OPEN,-999,LAKE,17097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lakecountyil.gov/687/Corrections-Division,3/2/2018 0:00:00,IMAGERY/OTHER,11/18/2019 0:00:00,http://www.lakecountyil.gov/687/Corrections-Division,MINIMUM,175,0.000999956096500,{CF77B06E-7769-4CCB-A6A3-A35D38AEAF2D},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,137.940132984062018,0.000999956096500,0.000000054650186,445,Cross Brothers Pail Recycling (Pembroke),42.04,ILD980792303,500754,5,Illinois,Pembroke Township,Kankakee,NPL Site,41.090899999999998,-87.589299999999994,12/30/1982 0:00:00,9/8/1983,6/7/1996,358,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633459"" target=""_blank"">ILD980792303 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500754"" target=""_blank"">Cross Brothers Pail Recycling (Pembroke)</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-9750396.274940000846982,5025758.652719999663532,Active,3.000000000000000,446
446,4064,10004709,CLARK COUNTY JAIL,207 NORTH 5TH STREET,MARSHALL,IL,62441,-999,(217) 826-6393,COUNTY,OPEN,-999,CLARK,17023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.clarkcountyil.org/sheriff,3/4/2016 0:00:00,IMAGERY/OTHER,11/18/2019 0:00:00,http://www.clarkcountyil.org/sheriff.htm,NOT AVAILABLE,50,0.001543191402200,{3C808E01-3D80-4B87-AEE3-4AB762E137BA},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,191.904817046085981,0.001543191402196,0.000000143250224,446,Galesburg/Koppers Co.,34.78,ILD990817991,501154,5,Illinois,Galesburg,Knox,NPL Site,40.895831000000001,-90.395838999999995,12/30/1982 0:00:00,9/8/1983,9/28/2001,799,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633460"" target=""_blank"">ILD990817991 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501154"" target=""_blank"">Galesburg/Koppers Co.</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-10062818.767300000414252,4996988.880579999648035,Active,3.000000000000000,447
447,4072,10001478,CHRISTIAN COUNTY CORRECTIONAL CENTER,301 W FRANKLIN ST,TAYLORVILLE,IL,62568,-999,(217) 824-4961,COUNTY,OPEN,-999,CHRISTIAN,17021,USA,922140,CORRECTIONAL INSTITUTIONS,http://christiancountysheriffsoffice.com/,3/1/2018 0:00:00,IMAGERY/OTHER,11/18/2019 0:00:00,http://christiancountysheriffsoffice.com/,NOT AVAILABLE,56,0.001715005214360,{66B28DF4-8063-4B8E-8AA0-325E0E6BB11C},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,212.634234464415215,0.001715005214355,0.000000124097380,447,Johns-Manville Corp.,38.2,ILD005443544,500197,5,Illinois,Waukegan,Lake,NPL Site,42.386668999999998,-87.811668999999995,12/30/1982 0:00:00,9/8/1983,12/31/1991,69,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633461"" target=""_blank"">ILD005443544 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500197"" target=""_blank"">Johns-Manville Corp.</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-9775150.278790000826120,5219077.723360000178218,Active,3.000000000000000,448
448,4089,10004732,USP MARION CAMP,4500 PRISON ROAD,MARION,IL,62959,-999,(618) 964-1441,FEDERAL,OPEN,240,WILLIAMSON,17199,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/mar/,2/16/2016 0:00:00,IMAGERY/OTHER,11/18/2019 0:00:00,https://www.bop.gov/locations/,MINIMUM,240,0.004112183807820,{B781388B-B675-47F0-B7C2-CE880AA375A9},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,483.749773614820242,0.004112183807825,0.000000659739318,448,LaSalle Electric Utilities,42.06,ILD980794333,500755,5,Illinois,La Salle,La Salle,NPL Site,41.354168999999999,-89.097499999999997,12/30/1982 0:00:00,9/8/1983,2/28/1994,226,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633462"" target=""_blank"">ILD980794333 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500755"" target=""_blank"">LaSalle Electric Utilities</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-9918288.330949999392033,5064722.703619999811053,Active,3.000000000000000,449
449,4092,10004665,BOONE COUNTY JAIL,615 NORTH MAIN STREET,BELVIDERE,IL,61008,-999,(815) 547-6203,COUNTY,OPEN,-999,BOONE,17007,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.boonecountyil.org/department/corrections,2/15/2016 0:00:00,IMAGERY/OTHER,11/18/2019 0:00:00,http://www.boonecountyil.org/department/corrections,NOT AVAILABLE,150,0.002644053474400,{2DD2FDCA-AFE9-4DE3-9E4E-1D94D681D35F},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,339.656724385126552,0.002644053474403,0.000000384773422,449,Outboard Marine Corp.,NA,ILD000802827,500083,5,Illinois,Waukegan,Lake,NPL Site,42.365281000000003,-87.821111000000002,12/30/1982 0:00:00,9/8/1983,9/30/2015,1177,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633463"" target=""_blank"">ILD000802827 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500083"" target=""_blank"">Outboard Marine Corp.</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-9776201.357419999316335,5215854.792860000394285,Active,3.000000000000000,450
450,4111,10002254,LAKE COUNTY ADULT CORRECTIONAL CENTER,20 S. COUNTY ST.,WAUKEGAN,IL,60085,-999,(847) 377-4188,COUNTY,OPEN,634,LAKE,17097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lakecountyil.gov/687/Corrections-Division,3/2/2018 0:00:00,IMAGERY/OTHER,11/18/2019 0:00:00,http://www.lakecountyil.gov/687/Corrections-Division,NOT AVAILABLE,720,0.003435043846250,{1DC9B20E-03C2-48DA-8F3C-E5F9FF7E2BB2},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,445.896035293307989,0.003435043846250,0.000000613561831,450,Velsicol Chemical Corp. (Marshall Plant),48.78,ILD000814673,500092,5,Illinois,Marshall,Clark,NPL Site,39.410831000000002,-87.699168999999998,12/30/1982 0:00:00,9/8/1983,9/30/1994,278,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633464"" target=""_blank"">ILD000814673 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500092"" target=""_blank"">Velsicol Chemical Corp. (Marshall Plant)</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-9762626.836069999262691,4780691.609129999764264,Active,3.000000000000000,451
451,4128,10000674,GRAHAM CORRECTIONAL CENTER,12078 ILLINOIS ROUTE 185,HILLSBORO,IL,62049,-999,(217) 532-6961,STATE,OPEN,1919,MONTGOMERY,17135,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.illinois.gov/idoc/reportsandstatistics/Pages/QuarterlyReports.aspx,8/31/2017 0:00:00,IMAGERY/OTHER,11/18/2019 0:00:00,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MEDIUM,2013,0.019778079057600,{DEDC4C2F-296A-46F7-B27F-E7B36BFB1190},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,2493.524610167194169,0.019778079057588,0.000025780234278,451,Wauconda Sand & Gravel,53.42,ILD047019732,500332,5,Illinois,Wauconda,Lake,NPL Site,42.281388999999997,-88.137500000000003,12/30/1982 0:00:00,9/8/1983,8/22/1996,369,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633465"" target=""_blank"">ILD047019732 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500332"" target=""_blank"">Wauconda Sand & Gravel</a>,<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>,NA,NA,NA,No,-9811421.619790000841022,5203223.793519999831915,Active,3.000000000000000,452
452,4155,10000675,MONTGOMERY COUNTY JAIL,140 NORTH MAIN STREET,HILLSBORO,IL,62049,-999,(217) 532-9514,COUNTY,OPEN,-999,MONTGOMERY,17135,USA,922140,CORRECTIONAL INSTITUTIONS,https://montgomeryco.com/index.php/elected-officials/montgomery-county-sheriffs,3/2/2018 0:00:00,IMAGERY/OTHER,11/18/2019 0:00:00,http://www.montgomeryco.com/index.php/montgomery-county-sheriff-s,NOT AVAILABLE,40,0.002138108868040,{CCEF679B-F948-473A-BEC0-E671ECBF8F64},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,258.925985004870086,0.002138108868036,0.000000165373168,452,Pools Prairie,50,MO0000958835,702918,7,Missouri,Neosho,Newton,NPL Site,36.803055999999998,-94.390277999999995,1/19/1999 0:00:00,9/17/1999,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/07/30296156"" target=""_blank"">MO0000958835 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0702918"" target=""_blank"">Pools Prairie</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-01-19/pdf/99-1021.pdf"" target=""_blank"">01/19/1999 (PDF)</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-09-17/pdf/99-24166.pdf"" target=""_blank"">09/17/1999 (PDF)</a>,NA,NA,NA,No,-10507477.682800000533462,4411690.770790000446141,Active,3.000000000000000,453
453,4188,10002031,PORT OF CROW WING BOYS GROUP HOME,1406 LAUREL STREET,BRAINERD,MN,56401,-999,(218) 829-2123,COUNTY,OPEN,-999,CROW WING,27035,USA,922140,CORRECTIONAL INSTITUTIONS,https://portgrouphomes.org/,3/23/2018 0:00:00,IMAGERY/OTHER,1/2/2020 0:00:00,https://portgrouphomes.org/boys-group-home/,JUVENILE,16,0.001826991562110,{616D0FBB-5ABC-472A-ADAC-31AB7C7350A5},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,250.091557653388008,0.001826991562111,0.000000208452976,453,Kerr-McGee (Kress Creek/West Branch of DuPage River),39.05,ILD980823991,500760,5,Illinois,DuPage County,Du Page,NPL Site,41.863610999999999,-88.209299999999999,10/15/1984 0:00:00,2/11/1991,11/6/2012,1143,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633466"" target=""_blank"">ILD980823991 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500760"" target=""_blank"">Kerr-McGee (Kress Creek/West Branch of DuPage River)</a>,<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189623"" target=""_blank"">02/11/1991 (PDF)</a>,NA,NA,NA,No,-9819414.359230000525713,5140570.877639999613166,Active,3.000000000000000,454
454,4204,10002055,VOLUNTEERS OF AMERICA: CORRECTIONAL CENTER FOR WOMEN,1771 KENT STREET,ROSEVILLE,MN,55113,-999,(952) 945-4000,LOCAL,OPEN,-999,RAMSEY,27123,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.voamnwi.org/residential-reentry,5/18/2018 0:00:00,IMAGERY/OTHER,1/2/2020 0:00:00,NOT AVAILABLE,NOT AVAILABLE,-999,0.003500904807280,{CC1E4D40-BC3B-4BCC-92AF-891D3F5E8D0D},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,436.292765692554838,0.003500904807276,0.000000641825263,454,Kerr-McGee (Residential Areas),38.15,ILD980824015,500762,5,Illinois,"DuPage County, West Chicago",Du Page,NPL Site,41.878332999999998,-88.207499999999996,10/15/1984 0:00:00,8/30/1990,9/30/2003,883,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633468"" target=""_blank"">ILD980824015 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500762"" target=""_blank"">Kerr-McGee (Residential Areas)</a>,<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>,NA,NA,NA,No,-9819213.984149999916553,5142771.704869999550283,Active,3.000000000000000,455
455,4217,10001331,MCF - OAK PARK HEIGHTS,5329 OSGOOD AVENUE NORTH,STILLWATER,MN,55082,1117,(651) 779-1400,STATE,OPEN,396,WASHINGTON,27163,USA,922140,CORRECTIONAL INSTITUTIONS,https://mn.gov/doc/facilities/oak-park-heights/,7/1/2016 0:00:00,IMAGERY/OTHER,1/2/2020 0:00:00,https://mn.gov/doc/facilities/,MAXIMUM,444,0.019409855403500,{79F21526-91F7-46BE-A72E-2B771CD3273E},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,2584.346600971163298,0.019409855403543,0.000024330522836,455,Sangamo Electric Dump/Crab Orchard National Wildlife Refuge (USDOI),43.7,IL8143609487,501181,5,Illinois,Carterville,Williamson,NPL Site,37.693193999999998,-89.014722000000006,10/15/1984 0:00:00,7/22/1987,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633470"" target=""_blank"">IL8143609487 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501181"" target=""_blank"">Sangamo Electric Dump/Crab Orchard National Wildlife Refuge (USDOI)</a>,<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>,NA,NA,NA,No,-9909073.526140000671148,4536174.618479999713600,Active,3.000000000000000,456
456,4246,10002030,CROW WING COUNTY JAIL,313 LAUREL STREET,BRAINERD,MN,56401,-999,(218) 822-7050,COUNTY,OPEN,193,CROW WING,27035,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.crowwing.us/396/Jail,3/22/2018 0:00:00,IMAGERY/OTHER,1/2/2020 0:00:00,https://www.crowwing.us/349/Divisions,NOT AVAILABLE,286,0.007602706517120,{FE54DCA2-A8E6-43D1-8114-DBD6879DBC61},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,980.331961792813786,0.007602706517119,0.000001105188994,456,NL Industries/Taracorp Lead Smelter,38.11,ILD096731468,500507,5,Illinois,Granite City,Madison,NPL Site,38.695000000000000,-90.158331000000004,10/15/1984 0:00:00,6/10/1986,9/26/2000,730,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633471"" target=""_blank"">ILD096731468 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500507"" target=""_blank"">NL Industries/Taracorp Lead Smelter</a>,<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>,NA,NA,NA,No,-10036379.497700000181794,4678076.628619999624789,Active,3.000000000000000,457
457,4257,10002052,HENNEPIN COUNTY JUVENILE DETENTION CENTER,510 PARK AVENUE,MINNEAPOLIS,MN,55415,-999,(612) 348-8122,COUNTY,OPEN,44,HENNEPIN,27053,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.hennepin.us/residents/public-safety/juvenile-detention-center,9/19/2017 0:00:00,IMAGERY/OTHER,1/2/2020 0:00:00,https://www.hennepin.us/residents#public-safety,JUVENILE,87,0.005259270306050,{84285BA2-279F-4560-ACA2-3B5A3640857E},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,686.706567664057047,0.005259270306050,0.000000993091395,457,57th and North Broadway Streets Site,50,KSD981710247,700694,7,Kansas,Wichita Heights,Sedgwick,NPL Site,37.774999999999999,-97.316666999999995,2/7/1992 0:00:00,10/14/1992,9/10/2002,822,NA,NA,<a href=""https://semspub.epa.gov/src/document/07/30296145"" target=""_blank"">KSD981710247 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700694"" target=""_blank"">57th and North Broadway Streets Site</a>,<a href=""https://semspub.epa.gov/src/document/11/189653"" target=""_blank"">02/07/1992 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189625"" target=""_blank"">10/14/1992 (PDF)</a>,NA,NA,NA,No,-10833241.816099999472499,4547689.437880000099540,Active,3.000000000000000,458
458,4297,10002148,MITCHELL COUNTY JUSTICE CENTER,4815 STATE HWY 37 E,CAMILLA,GA,31730,-999,(229) 336-2030,COUNTY,OPEN,31,MITCHELL,13205,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mitchellso.com/home,2/26/2018 0:00:00,IMAGERY/OTHER,11/5/2019 0:00:00,http://www.mitchellso.com/home,NOT AVAILABLE,100,0.003684800189870,{7CE4B2DE-9D99-487C-9EF1-01EA1A2BDCB1},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,443.045581110072362,0.003684800189868,0.000000535609869,458,"Chemical Commodities, Inc.",50,KSD031349624,700513,7,Kansas,Olathe,Johnson,NPL Site,38.878194000000001,-94.805555999999996,1/18/1994 0:00:00,5/31/1994,1/11/2012,1122,NA,NA,<a href=""https://semspub.epa.gov/src/document/07/30296151"" target=""_blank"">KSD031349624 (PDF)</a>,"<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700513"" target=""_blank"">Chemical Commodities, Inc.</a>",<a href=""https://semspub.epa.gov/src/document/11/189657"" target=""_blank"">01/18/1994 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189638"" target=""_blank"">05/31/1994 (PDF)</a>,NA,NA,NA,No,-10553706.218299999833107,4704238.896250000223517,Active,3.000000000000000,459
